Order_ID,Order_Date,Product_ID,Sales_Rep_ID,Region_ID,Quantity_Sold,Unit_Price,Total_Sales,Profit,Return_Flag,Time,Year,Month,Day_of_Week,Hour
1609,2023-05-10,204,302,102,8,421,3371,843,TRUE,07:28,2023,5,Wednesday,7
1610,2024-01-28,202,302,103,3,400,1201,360,TRUE,18:04,2024,1,Sunday,18
1611,2023-04-23,203,301,102,10,132,1323,198,TRUE,09:36,2023,4,Sunday,9
1612,2023-04-27,204,305,104,5,87,433,74,FALSE,01:19,2023,4,Thursday,1
1613,2023-02-04,205,303,103,8,411,3285,624,FALSE,18:36,2023,2,Saturday,18
1614,2022-12-01,201,304,101,7,227,1586,333,TRUE,02:35,2022,12,Thursday,2
1615,2022-12-30,205,305,105,2,138,276,69,FALSE,08:00,2022,12,Friday,8
1616,2023-01-04,205,302,103,4,239,955,286,FALSE,18:50,2023,1,Wednesday,18
1617,2023-04-27,201,302,103,8,216,1732,260,FALSE,09:20,2023,4,Thursday,9
1618,2023-06-18,203,304,101,2,336,673,114,FALSE,10:41,2023,6,Sunday,10
1619,2024-06-06,204,301,105,8,266,2125,404,FALSE,15:14,2024,6,Thursday,15
1620,2023-07-21,202,303,104,9,189,1701,357,FALSE,13:21,2023,7,Friday,13
1621,2023-03-03,204,303,101,4,37,147,37,FALSE,16:52,2023,3,Friday,16
1622,2023-03-02,202,302,105,10,144,1436,431,FALSE,17:16,2023,3,Thursday,17
1623,2023-01-18,204,303,105,7,407,2848,427,FALSE,21:36,2023,1,Wednesday,21
1624,2024-01-11,201,301,105,1,138,138,23,TRUE,03:53,2024,1,Thursday,3
1625,2023-12-15,205,303,101,8,327,2616,497,TRUE,16:07,2023,12,Friday,16
1626,2024-08-25,202,301,104,5,94,471,99,FALSE,01:58,2024,8,Sunday,1
1627,2023-10-20,201,304,104,10,50,499,125,TRUE,08:17,2023,10,Friday,8
1628,2023-10-14,202,304,105,9,183,1647,494,FALSE,22:18,2023,10,Saturday,22
1629,2023-01-03,204,304,101,4,251,1004,151,FALSE,01:32,2023,1,Tuesday,1
1630,2022-12-21,203,302,101,9,114,1025,174,TRUE,14:01,2022,12,Wednesday,14
1631,2023-11-18,205,304,105,8,333,2664,506,FALSE,14:16,2023,11,Saturday,14
1632,2023-02-06,202,302,104,10,392,3923,824,TRUE,16:14,2023,2,Monday,16
1633,2022-12-29,205,303,104,10,212,2120,530,TRUE,09:53,2022,12,Thursday,9
1634,2022-12-16,201,302,104,1,367,367,110,FALSE,16:25,2022,12,Friday,16
1635,2023-04-07,205,302,104,5,280,1399,210,FALSE,18:18,2023,4,Friday,18
1636,2023-03-14,202,305,104,4,352,1408,239,FALSE,00:02,2023,3,Tuesday,0
1637,2023-09-12,202,301,104,5,206,1032,196,FALSE,23:59,2023,9,Tuesday,23
1638,2022-12-11,202,301,102,3,290,871,183,FALSE,22:44,2022,12,Sunday,22
1639,2024-02-07,202,302,104,1,406,406,101,FALSE,05:59,2024,2,Wednesday,5
1640,2024-09-09,203,305,103,4,209,838,251,TRUE,17:02,2024,9,Monday,17
1641,2023-12-11,203,303,101,4,35,141,21,FALSE,16:24,2023,12,Monday,16
1642,2023-09-09,204,301,104,3,276,827,141,FALSE,05:59,2023,9,Saturday,5
1643,2024-09-30,201,301,104,8,65,522,99,FALSE,22:06,2024,9,Monday,22
1644,2024-07-12,204,302,105,1,410,410,86,FALSE,18:28,2024,7,Friday,18
1645,2023-03-21,205,305,104,3,212,635,159,TRUE,06:05,2023,3,Tuesday,6
1646,2023-11-24,201,304,103,1,151,151,45,FALSE,08:14,2023,11,Friday,8
1647,2023-09-18,203,304,104,1,340,340,51,FALSE,11:31,2023,9,Monday,11
1648,2024-05-15,205,303,105,9,268,2415,410,FALSE,22:25,2024,5,Wednesday,22
1649,2023-07-10,204,301,104,2,432,864,164,FALSE,02:31,2023,7,Monday,2
1650,2023-05-24,203,304,101,10,214,2139,449,FALSE,12:00,2023,5,Wednesday,12
1651,2024-09-24,202,302,104,9,424,3815,954,TRUE,11:14,2024,9,Tuesday,11
1652,2023-01-07,204,305,102,9,372,3349,1005,FALSE,12:38,2023,1,Saturday,12
1653,2023-12-24,205,301,103,8,197,1574,236,FALSE,10:14,2023,12,Sunday,10
1654,2023-09-12,203,302,101,4,143,571,97,FALSE,18:57,2023,9,Tuesday,18
1655,2024-06-28,201,301,105,7,400,2798,532,TRUE,20:46,2024,6,Friday,20
1656,2023-05-09,204,305,102,10,128,1277,268,FALSE,02:10,2023,5,Tuesday,2
1657,2023-11-09,201,305,101,3,225,675,169,FALSE,05:56,2023,11,Thursday,5
1658,2023-02-07,201,304,102,7,144,1010,303,FALSE,02:07,2023,2,Tuesday,2
1659,2024-09-07,202,301,103,5,118,590,89,FALSE,14:41,2024,9,Saturday,14
1660,2023-08-23,202,303,101,7,225,1576,268,FALSE,06:03,2023,8,Wednesday,6
1661,2023-12-14,204,305,104,6,152,909,173,FALSE,14:31,2023,12,Thursday,14
1662,2023-01-20,205,303,105,1,300,300,63,FALSE,05:22,2023,1,Friday,5
1663,2023-07-01,202,304,105,2,385,769,192,FALSE,15:51,2023,7,Saturday,15
1664,2024-05-09,202,305,104,1,30,30,9,FALSE,04:37,2024,5,Thursday,4
1665,2023-10-12,202,305,104,8,271,2168,325,FALSE,18:42,2023,10,Thursday,18
1666,2022-10-27,202,305,102,5,242,1208,205,FALSE,19:34,2022,10,Thursday,19
1667,2024-01-20,202,304,105,3,122,365,69,TRUE,14:38,2024,1,Saturday,14
1668,2024-07-21,204,302,102,6,281,1688,354,TRUE,10:12,2024,7,Sunday,10
1669,2024-09-11,203,304,103,4,172,689,172,FALSE,13:06,2024,9,Wednesday,13
1670,2024-07-24,201,302,105,5,108,540,162,TRUE,10:51,2024,7,Wednesday,10
1671,2023-01-10,204,305,104,9,389,3501,525,FALSE,22:18,2023,1,Tuesday,22
1672,2023-03-24,204,302,101,10,36,358,61,FALSE,19:45,2023,3,Friday,19
1673,2024-05-11,205,303,101,6,417,2502,475,FALSE,16:21,2024,5,Saturday,16
1674,2024-09-24,202,304,103,3,134,401,84,FALSE,20:05,2024,9,Tuesday,20
1675,2024-05-16,204,304,102,5,263,1316,329,FALSE,23:31,2024,5,Thursday,23
1676,2023-08-02,203,305,101,10,326,3264,979,FALSE,04:45,2023,8,Wednesday,4
1677,2023-08-25,202,303,104,9,309,2779,417,TRUE,21:03,2023,8,Friday,21
1678,2023-01-19,204,303,105,6,357,2141,364,TRUE,08:31,2023,1,Thursday,8
1679,2023-08-05,203,302,102,5,60,298,57,FALSE,04:02,2023,8,Saturday,4
1680,2023-08-21,203,304,103,7,356,2490,523,FALSE,15:08,2023,8,Monday,15
1681,2024-01-03,204,302,104,2,385,770,192,TRUE,17:54,2024,1,Wednesday,17
1682,2023-05-11,202,301,103,8,42,335,101,FALSE,20:13,2023,5,Thursday,20
1683,2023-03-08,203,303,101,10,229,2286,343,FALSE,21:51,2023,3,Wednesday,21
1684,2023-01-18,202,302,103,10,264,2642,449,FALSE,14:45,2023,1,Wednesday,14
1685,2023-04-11,204,303,102,3,204,611,116,FALSE,21:30,2023,4,Tuesday,21
1686,2023-03-24,203,303,102,5,132,662,139,FALSE,23:58,2023,3,Friday,23
1687,2023-01-17,204,301,104,8,357,2855,714,FALSE,12:12,2023,1,Tuesday,12
1688,2023-01-28,202,304,105,10,198,1980,594,FALSE,21:28,2023,1,Saturday,21
1689,2024-08-08,202,302,104,5,199,994,149,FALSE,04:17,2024,8,Thursday,4
1690,2023-04-15,204,303,101,4,290,1161,197,FALSE,08:21,2023,4,Saturday,8
1691,2023-04-04,203,302,104,3,414,1243,236,FALSE,16:09,2023,4,Tuesday,16
1692,2022-12-23,202,302,102,8,53,425,89,FALSE,03:32,2022,12,Friday,3
1693,2023-04-24,203,304,101,5,118,588,147,FALSE,03:07,2023,4,Monday,3
1694,2024-04-19,201,301,105,4,43,170,51,TRUE,16:02,2024,4,Friday,16
1695,2023-04-18,204,304,105,5,212,1062,159,FALSE,05:58,2023,4,Tuesday,5
1696,2024-07-07,202,303,105,5,263,1315,224,FALSE,01:35,2024,7,Sunday,1
1697,2023-04-21,204,303,105,6,132,790,150,FALSE,09:11,2023,4,Friday,9
1698,2022-11-15,205,301,104,10,388,3883,815,FALSE,12:47,2022,11,Tuesday,12
1699,2024-02-14,203,302,101,6,385,2311,578,FALSE,17:01,2024,2,Wednesday,17
1700,2023-02-18,203,302,101,2,190,380,114,FALSE,20:48,2023,2,Saturday,20
1701,2023-01-30,202,305,102,6,349,2091,314,FALSE,16:51,2023,1,Monday,16
1702,2022-12-14,204,301,101,1,331,331,56,FALSE,07:57,2022,12,Wednesday,7
1703,2023-03-05,203,301,101,4,151,604,115,FALSE,06:38,2023,3,Sunday,6
1704,2024-04-05,203,302,103,2,95,190,40,FALSE,16:02,2024,4,Friday,16
1705,2024-02-08,205,303,104,8,155,1240,310,FALSE,22:05,2024,2,Thursday,22
1706,2022-11-02,203,302,103,2,213,426,128,FALSE,09:03,2022,11,Wednesday,9
1707,2023-11-21,203,302,103,8,143,1147,172,FALSE,10:53,2023,11,Tuesday,10
1708,2024-06-11,205,302,105,10,227,2268,385,TRUE,19:07,2024,6,Tuesday,19
1709,2023-12-07,205,302,105,7,210,1471,280,FALSE,02:37,2023,12,Thursday,2
1710,2023-07-24,201,304,102,6,210,1260,265,TRUE,13:25,2023,7,Monday,13
1711,2023-02-14,205,301,103,8,62,493,123,FALSE,22:35,2023,2,Tuesday,22
1712,2024-05-28,205,303,102,2,188,376,113,FALSE,21:01,2024,5,Tuesday,21
1713,2024-04-07,205,302,104,7,331,2319,348,FALSE,00:17,2024,4,Sunday,0
1714,2022-12-05,203,303,105,2,354,707,120,FALSE,08:45,2022,12,Monday,8
1715,2023-10-04,203,301,104,1,383,383,73,FALSE,09:20,2023,10,Wednesday,9
1716,2023-06-08,203,302,105,2,141,281,59,TRUE,18:17,2023,6,Thursday,18
1717,2024-07-20,202,301,104,6,253,1517,379,TRUE,15:17,2024,7,Saturday,15
1718,2023-09-19,205,301,101,9,82,742,222,FALSE,15:55,2023,9,Tuesday,15
1719,2022-12-17,205,303,104,9,107,962,144,FALSE,23:09,2022,12,Saturday,23
1720,2023-10-03,204,302,105,10,49,485,83,TRUE,07:55,2023,10,Tuesday,7
1721,2022-12-13,204,303,102,9,352,3168,602,TRUE,09:25,2022,12,Tuesday,9
1722,2024-10-05,205,301,105,6,158,950,199,FALSE,13:40,2024,10,Saturday,13
1723,2024-10-06,202,302,103,8,86,690,172,FALSE,11:44,2024,10,Sunday,11
1724,2024-03-02,201,305,104,6,289,1732,520,TRUE,20:13,2024,3,Saturday,20
1725,2023-08-20,204,302,105,10,206,2063,309,FALSE,04:02,2023,8,Sunday,4
1726,2024-07-13,202,305,105,5,222,1111,189,TRUE,21:38,2024,7,Saturday,21
1727,2024-10-14,205,301,101,4,156,626,119,TRUE,22:45,2024,10,Monday,22
1728,2023-08-01,204,303,103,6,339,2035,427,FALSE,06:51,2023,8,Tuesday,6
1729,2023-11-25,204,301,104,2,142,285,71,TRUE,15:38,2023,11,Saturday,15
1730,2024-03-31,203,304,104,3,372,1116,335,FALSE,07:47,2024,3,Sunday,7
1731,2022-12-29,203,302,101,3,379,1137,171,FALSE,15:48,2022,12,Thursday,15
1732,2023-09-14,202,303,102,7,47,332,56,FALSE,00:15,2023,9,Thursday,0
1733,2023-11-18,203,305,101,9,217,1954,371,FALSE,04:14,2023,11,Saturday,4
1734,2023-02-03,201,302,104,10,62,624,131,FALSE,07:57,2023,2,Friday,7
1735,2022-12-18,205,302,101,4,137,547,137,FALSE,22:43,2022,12,Sunday,22
1736,2024-02-03,202,304,101,4,113,453,136,TRUE,07:15,2024,2,Saturday,7
1737,2024-05-20,202,304,101,5,127,636,95,TRUE,14:44,2024,5,Monday,14
1738,2023-09-21,202,303,105,7,92,642,109,TRUE,13:36,2023,9,Thursday,13
1739,2024-10-24,203,301,102,4,49,198,38,FALSE,07:05,2024,10,Thursday,7
1740,2023-12-09,204,301,104,3,310,931,196,TRUE,09:53,2023,12,Saturday,9
1741,2023-09-27,202,301,104,9,311,2801,700,FALSE,03:37,2023,9,Wednesday,3
1742,2024-07-29,201,301,103,6,87,522,157,FALSE,11:55,2024,7,Monday,11
1743,2023-12-29,205,305,104,7,131,914,137,FALSE,07:23,2023,12,Friday,7
1744,2024-08-02,202,302,101,8,317,2532,430,TRUE,03:13,2024,8,Friday,3
1745,2023-01-19,202,304,104,6,254,1522,289,TRUE,02:58,2023,1,Thursday,2
1746,2024-08-12,201,303,105,3,206,619,130,FALSE,16:53,2024,8,Monday,16
1747,2023-06-09,201,303,102,7,138,967,242,FALSE,04:05,2023,6,Friday,4
1748,2024-04-29,203,301,103,8,366,2926,878,FALSE,17:00,2024,4,Monday,17
1749,2023-09-13,202,305,104,7,216,1513,227,FALSE,14:09,2023,9,Wednesday,14
1750,2024-05-15,205,301,103,10,61,605,103,FALSE,04:29,2024,5,Wednesday,4
1751,2022-12-05,204,305,102,5,42,211,40,FALSE,20:35,2022,12,Monday,20
1752,2024-05-23,203,301,104,3,38,113,24,FALSE,14:40,2024,5,Thursday,14
1753,2023-04-03,204,304,103,3,289,866,217,FALSE,18:52,2023,4,Monday,18
1754,2023-12-25,201,305,101,2,320,640,192,TRUE,17:37,2023,12,Monday,17
1755,2023-06-23,202,304,102,1,314,314,47,TRUE,22:13,2023,6,Friday,22
1756,2022-11-10,201,305,102,5,352,1761,299,FALSE,14:53,2022,11,Thursday,14
1757,2023-09-04,201,302,105,8,169,1349,256,FALSE,01:44,2023,9,Monday,1
1758,2024-10-11,202,301,103,9,159,1431,301,FALSE,07:00,2024,10,Friday,7
1759,2024-09-05,201,303,104,6,32,190,47,FALSE,09:54,2024,9,Thursday,9
1760,2024-06-30,202,301,102,1,217,217,65,FALSE,08:19,2024,6,Sunday,8
1761,2023-01-14,204,303,101,8,139,1109,166,FALSE,06:21,2023,1,Saturday,6
1762,2023-11-10,205,303,104,3,192,577,98,FALSE,20:57,2023,11,Friday,20
1763,2024-01-17,204,302,101,7,174,1219,232,FALSE,22:32,2024,1,Wednesday,22
1764,2024-06-07,204,305,102,3,212,636,133,FALSE,15:34,2024,6,Friday,15
1765,2024-02-03,204,304,101,3,272,817,204,FALSE,20:15,2024,2,Saturday,20
1766,2024-02-29,202,303,105,3,221,662,199,FALSE,19:34,2024,2,Thursday,19
1767,2024-05-29,205,304,101,8,400,3198,480,FALSE,06:37,2024,5,Wednesday,6
1768,2024-02-25,201,301,105,5,102,511,87,FALSE,22:27,2024,2,Sunday,22
1769,2024-02-24,205,305,102,4,385,1538,292,FALSE,07:29,2024,2,Saturday,7
1770,2022-12-08,203,303,104,2,406,812,171,FALSE,23:20,2022,12,Thursday,23
1771,2023-07-27,205,301,103,1,434,434,109,FALSE,07:19,2023,7,Thursday,7
1772,2024-03-25,202,305,103,2,141,282,85,TRUE,17:39,2024,3,Monday,17
1773,2023-02-11,205,301,105,6,98,589,88,TRUE,22:20,2023,2,Saturday,22
1774,2024-07-19,203,301,102,8,295,2360,401,FALSE,06:17,2024,7,Friday,6
1775,2023-05-31,201,302,101,10,115,1146,218,FALSE,13:12,2023,5,Wednesday,13
1776,2023-06-24,205,305,101,8,63,506,106,TRUE,01:42,2023,6,Saturday,1
1777,2024-06-09,205,302,105,1,307,307,77,FALSE,17:13,2024,6,Sunday,17
1778,2024-08-01,205,305,103,1,335,335,100,FALSE,06:59,2024,8,Thursday,6
1779,2024-01-25,203,303,101,8,314,2513,377,FALSE,20:23,2024,1,Thursday,20
1780,2023-05-21,203,301,101,5,196,978,166,FALSE,07:29,2023,5,Sunday,7
1781,2023-06-19,202,305,103,4,390,1559,296,FALSE,07:58,2023,6,Monday,7
1782,2024-02-10,203,305,105,4,117,467,98,FALSE,01:55,2024,2,Saturday,1
1783,2023-07-15,204,304,103,5,85,423,106,TRUE,15:52,2023,7,Saturday,15
1784,2024-03-26,204,305,101,6,71,425,127,FALSE,08:51,2024,3,Tuesday,8
1785,2022-12-30,203,302,103,4,150,599,90,TRUE,15:27,2022,12,Friday,15
1786,2024-06-27,203,303,104,7,219,1531,260,FALSE,06:23,2024,6,Thursday,6
1787,2024-09-28,201,301,104,10,84,843,160,FALSE,20:48,2024,9,Saturday,20
1788,2022-11-13,204,302,101,3,163,489,103,TRUE,08:49,2022,11,Sunday,8
1789,2023-07-09,201,304,102,1,105,105,26,FALSE,21:05,2023,7,Sunday,21
1790,2024-06-15,205,304,103,10,281,2807,842,TRUE,11:45,2024,6,Saturday,11
1791,2023-06-29,201,304,102,6,115,689,103,FALSE,22:56,2023,6,Thursday,22
1792,2023-03-01,202,302,101,3,362,1086,185,FALSE,08:33,2023,3,Wednesday,8
1793,2023-07-08,205,302,103,5,322,1609,306,FALSE,22:32,2023,7,Saturday,22
1794,2024-10-01,203,303,101,8,427,3419,718,FALSE,23:26,2024,10,Tuesday,23
1795,2022-12-05,204,304,102,10,329,3293,823,FALSE,22:40,2022,12,Monday,22
1796,2024-07-07,201,303,101,2,93,186,56,FALSE,02:27,2024,7,Sunday,2
1797,2024-05-04,204,302,105,6,226,1357,204,FALSE,02:04,2024,5,Saturday,2
1798,2023-05-11,203,302,104,5,413,2067,351,FALSE,08:54,2023,5,Thursday,8
1799,2023-09-24,202,301,103,4,192,766,146,FALSE,12:00,2023,9,Sunday,12
1800,2023-03-02,202,305,101,7,34,239,50,FALSE,10:12,2023,3,Thursday,10
1801,2024-07-30,202,304,102,3,161,482,121,FALSE,06:25,2024,7,Tuesday,6
1802,2022-11-10,201,302,102,8,263,2107,632,FALSE,07:18,2022,11,Thursday,7
1803,2024-03-15,205,301,104,4,42,168,25,FALSE,15:07,2024,3,Friday,15
1804,2023-08-18,204,303,103,3,276,827,141,FALSE,15:35,2023,8,Friday,15
1805,2023-10-17,204,305,102,3,420,1260,239,FALSE,09:16,2023,10,Tuesday,9
1806,2023-08-06,204,305,103,5,322,1612,339,TRUE,17:37,2023,8,Sunday,17
1807,2022-11-06,201,303,105,6,190,1139,285,FALSE,18:08,2022,11,Sunday,18
1808,2023-09-23,203,302,101,7,198,1383,415,FALSE,01:59,2023,9,Saturday,1
1809,2023-02-18,205,302,101,8,229,1835,275,FALSE,17:54,2023,2,Saturday,17
1810,2023-02-13,202,303,101,4,146,584,99,TRUE,13:57,2023,2,Monday,13
1811,2024-03-14,205,304,103,9,237,2137,406,FALSE,08:13,2024,3,Thursday,8
1812,2023-03-03,203,301,102,7,333,2334,490,FALSE,13:15,2023,3,Friday,13
1813,2023-05-17,202,302,105,1,134,134,33,TRUE,00:24,2023,5,Wednesday,0
1814,2022-12-25,203,305,104,5,350,1748,524,FALSE,16:54,2022,12,Sunday,16
1815,2023-09-02,202,301,103,1,270,270,40,FALSE,11:09,2023,9,Saturday,11
1816,2023-03-27,205,305,105,5,213,1065,181,FALSE,00:28,2023,3,Monday,0
1817,2024-08-30,201,302,104,10,72,718,136,TRUE,22:42,2024,8,Friday,22
1818,2022-11-01,205,302,101,5,54,271,57,FALSE,09:44,2022,11,Tuesday,9
1819,2023-06-21,204,301,103,2,431,863,216,TRUE,09:41,2023,6,Wednesday,9
1820,2022-11-06,202,301,101,4,340,1361,408,FALSE,10:45,2022,11,Sunday,10
1821,2024-03-18,205,304,105,9,131,1181,177,FALSE,18:17,2024,3,Monday,18
1822,2022-12-02,201,302,105,5,355,1775,302,FALSE,08:27,2022,12,Friday,8
1823,2024-04-13,203,304,101,10,204,2042,388,FALSE,17:57,2024,4,Saturday,17
1824,2022-11-12,204,301,104,6,223,1336,281,FALSE,20:44,2022,11,Saturday,20
1825,2023-01-03,204,304,101,1,227,227,57,FALSE,07:43,2023,1,Tuesday,7
1826,2024-06-07,202,303,103,9,93,835,250,FALSE,08:08,2024,6,Friday,8
1827,2023-11-09,202,302,104,5,65,325,49,FALSE,09:05,2023,11,Thursday,9
1828,2023-06-26,202,303,102,3,147,441,75,FALSE,21:27,2023,6,Monday,21
1829,2024-02-06,205,301,102,4,186,742,141,FALSE,03:25,2024,2,Tuesday,3
1830,2023-10-19,205,304,105,8,106,845,177,FALSE,12:08,2023,10,Thursday,12
1831,2024-06-08,201,304,101,4,308,1233,308,FALSE,18:27,2024,6,Saturday,18
1832,2023-10-07,205,303,101,2,56,112,34,FALSE,04:58,2023,10,Saturday,4
1833,2022-12-06,203,303,103,7,286,2001,300,FALSE,20:41,2022,12,Tuesday,20
1834,2023-01-25,203,305,104,1,199,199,34,FALSE,05:38,2023,1,Wednesday,5
1835,2024-09-14,204,305,104,3,282,846,161,FALSE,18:23,2024,9,Saturday,18
1836,2023-05-07,205,301,102,6,42,254,53,TRUE,03:35,2023,5,Sunday,3
1837,2024-04-30,204,301,104,2,51,101,25,FALSE,23:53,2024,4,Tuesday,23
1838,2023-11-20,202,303,104,2,275,550,165,FALSE,23:57,2023,11,Monday,23
1839,2023-10-11,204,305,104,5,204,1020,153,FALSE,00:11,2023,10,Wednesday,0
1840,2024-10-21,204,303,103,7,157,1099,187,FALSE,22:57,2024,10,Monday,22
1841,2024-05-17,201,305,105,5,318,1588,302,FALSE,10:33,2024,5,Friday,10
1842,2023-02-15,204,305,103,9,226,2038,428,FALSE,09:59,2023,2,Wednesday,9
1843,2024-03-15,202,301,104,8,68,541,135,FALSE,03:41,2024,3,Friday,3
1844,2024-05-11,202,304,104,3,405,1215,364,FALSE,06:03,2024,5,Saturday,6
1845,2024-07-04,201,305,103,9,190,1708,256,FALSE,10:55,2024,7,Thursday,10
1846,2024-06-18,202,302,102,5,99,495,84,FALSE,18:26,2024,6,Tuesday,18
1847,2024-02-26,201,301,105,2,215,429,82,FALSE,15:55,2024,2,Monday,15
1848,2023-03-29,204,302,103,9,432,3885,816,FALSE,08:45,2023,3,Wednesday,8
1849,2024-02-07,203,302,104,3,236,708,177,FALSE,04:42,2024,2,Wednesday,4
1850,2023-03-02,205,301,105,7,208,1459,438,FALSE,14:11,2023,3,Thursday,14
1851,2024-01-05,205,301,101,3,54,163,24,FALSE,18:20,2024,1,Friday,18
1852,2024-03-02,202,305,102,6,289,1733,295,FALSE,18:16,2024,3,Saturday,18
1853,2022-11-13,202,302,104,2,158,316,60,FALSE,15:07,2022,11,Sunday,15
1854,2023-01-31,203,303,104,9,161,1451,305,FALSE,19:43,2023,1,Tuesday,19
1855,2024-05-26,203,301,101,7,124,871,218,TRUE,09:05,2024,5,Sunday,9
1856,2024-06-19,204,301,104,10,164,1635,491,FALSE,23:51,2024,6,Wednesday,23
1857,2023-06-07,202,304,105,7,248,1739,261,FALSE,08:00,2023,6,Wednesday,8
1858,2024-01-06,202,302,105,7,275,1926,327,TRUE,18:16,2024,1,Saturday,18
1859,2024-10-04,203,301,104,5,225,1123,213,TRUE,05:53,2024,10,Friday,5
1860,2024-10-02,202,301,103,9,93,840,176,FALSE,18:34,2024,10,Wednesday,18
1861,2024-07-28,202,302,105,2,51,102,25,FALSE,21:48,2024,7,Sunday,21
1862,2023-08-27,203,301,103,1,195,195,59,FALSE,22:12,2023,8,Sunday,22
1863,2024-06-24,205,305,104,3,55,166,25,FALSE,15:17,2024,6,Monday,15
1864,2024-03-26,204,302,101,2,59,118,20,FALSE,14:28,2024,3,Tuesday,14
1865,2023-08-24,205,302,102,1,428,428,81,FALSE,20:03,2023,8,Thursday,20
1866,2024-05-28,201,301,102,3,310,929,195,TRUE,02:16,2024,5,Tuesday,2
1867,2023-09-23,201,305,101,1,400,400,100,FALSE,03:25,2023,9,Saturday,3
1868,2023-03-08,202,305,103,4,240,960,288,TRUE,15:26,2023,3,Wednesday,15
1869,2022-12-25,202,302,104,2,230,460,69,FALSE,23:31,2022,12,Sunday,23
1870,2023-03-14,202,305,101,9,151,1361,231,FALSE,15:32,2023,3,Tuesday,15
1871,2024-01-28,201,305,104,7,45,317,60,FALSE,13:04,2024,1,Sunday,13
1872,2022-12-09,204,301,104,9,194,1744,366,FALSE,07:42,2022,12,Friday,7
1873,2023-02-04,205,305,102,2,124,249,62,FALSE,05:00,2023,2,Saturday,5
1874,2023-07-04,201,305,105,10,239,2385,716,FALSE,04:36,2023,7,Tuesday,4
1875,2022-11-26,205,302,101,7,154,1077,162,FALSE,05:13,2022,11,Saturday,5
1876,2023-04-22,204,302,101,2,82,163,28,FALSE,05:27,2023,4,Saturday,5
1877,2023-01-08,203,303,102,4,384,1534,292,TRUE,16:50,2023,1,Sunday,16
1878,2023-12-03,201,301,101,3,346,1038,218,FALSE,20:41,2023,12,Sunday,20
1879,2024-10-20,202,303,102,5,393,1963,491,FALSE,16:49,2024,10,Sunday,16
1880,2023-02-06,205,303,102,6,410,2458,737,FALSE,19:07,2023,2,Monday,19
1881,2024-08-30,201,304,101,10,284,2836,425,FALSE,10:12,2024,8,Friday,10
1882,2023-11-29,205,303,102,2,405,810,138,FALSE,06:45,2023,11,Wednesday,6
1883,2024-06-13,205,304,101,2,47,94,18,FALSE,19:01,2024,6,Thursday,19
1884,2024-07-18,203,304,102,3,123,369,77,TRUE,23:38,2024,7,Thursday,23
1885,2024-06-17,205,303,105,10,122,1219,305,FALSE,17:07,2024,6,Monday,17
1886,2023-11-21,204,305,105,4,123,491,147,FALSE,15:49,2023,11,Tuesday,15
1887,2024-06-06,202,304,103,1,267,267,40,FALSE,12:40,2024,6,Thursday,12
1888,2023-01-22,202,301,101,5,128,638,108,TRUE,20:48,2023,1,Sunday,20
1889,2024-08-28,201,301,104,3,295,886,168,FALSE,00:16,2024,8,Wednesday,0
1890,2023-10-24,203,305,101,7,213,1490,313,FALSE,07:47,2023,10,Tuesday,7
1891,2023-11-15,203,305,105,1,399,399,100,FALSE,12:26,2023,11,Wednesday,12
1892,2024-08-21,203,303,102,5,90,448,134,TRUE,16:38,2024,8,Wednesday,16
1893,2024-05-28,203,302,104,3,265,795,119,FALSE,10:56,2024,5,Tuesday,10
1894,2023-05-26,202,304,104,7,149,1046,178,FALSE,06:57,2023,5,Friday,6
1895,2023-07-05,205,305,102,3,310,930,177,FALSE,13:48,2023,7,Wednesday,13
1896,2023-12-20,202,303,103,1,328,328,69,FALSE,23:11,2023,12,Wednesday,23
1897,2024-05-03,202,302,102,10,303,3026,757,FALSE,00:14,2024,5,Friday,0
1898,2024-09-14,201,304,101,6,254,1523,457,FALSE,02:01,2024,9,Saturday,2
1899,2024-01-04,205,303,105,4,281,1124,169,TRUE,18:48,2024,1,Thursday,18
1900,2022-11-23,204,302,104,7,176,1235,210,FALSE,07:27,2022,11,Wednesday,7
1901,2023-10-26,204,304,103,3,189,568,108,TRUE,00:41,2023,10,Thursday,0
1902,2023-08-05,203,304,105,9,336,3023,635,TRUE,03:06,2023,8,Saturday,3
1903,2024-04-28,201,301,105,10,427,4269,1067,FALSE,00:18,2024,4,Sunday,0
1904,2024-01-16,201,304,102,6,149,897,269,FALSE,05:05,2024,1,Tuesday,5
1905,2023-09-30,204,302,104,3,104,312,47,FALSE,13:43,2023,9,Saturday,13
1906,2024-08-28,201,302,102,8,284,2269,386,FALSE,22:38,2024,8,Wednesday,22
1907,2024-02-22,203,301,104,5,96,481,91,FALSE,00:37,2024,2,Thursday,0
1908,2023-06-06,201,302,103,5,75,377,79,TRUE,16:46,2023,6,Tuesday,16
1909,2024-06-19,203,302,105,9,309,2777,694,FALSE,12:21,2024,6,Wednesday,12
1910,2024-04-25,202,305,103,10,425,4253,1276,FALSE,21:20,2024,4,Thursday,21
1911,2023-05-13,205,303,105,1,70,70,10,FALSE,21:13,2023,5,Saturday,21
1912,2023-02-08,202,301,102,10,55,552,94,FALSE,05:06,2023,2,Wednesday,5
1913,2024-06-15,204,304,101,5,68,340,65,TRUE,15:00,2024,6,Saturday,15
